Yt.3M,Yt.2M,Yt.1M,Code,Industry,MR,MR.PR,MR.Decile,TVC,TVC.PR,TVC.Decile,TRC,TRC.PR,TRC.Decile,BAB,BAB.PR,BAB.Decile,EV,EV.PR,EV.Decile,P/B,P/B.PR,P/B.Decile,PSR,PSR.PR,PSR.Decile,ROE,ROE.PR,ROE.Decile,ROA,ROA.PR,ROA.Decile,C/A,C/A.PR,C/A.Decile,D/A,D/A.PR,D/A.Decile,PG,PG.PR,PG.Decile,AG,AG.PR,AG.Decile
-0.0265,0.1124,0.1235,3305 昇貿,M2331 其他電子業,-0.0692,0.1544,9,-0.2835,0.3406,7,-0.217,0.391,7,0.739,0.2158,8,"8,619,133,154",0.5422,5,1.74,0.5005,6,5.7484,0.6418,4,2.22,0.575,5,1.45,0.6331,4,0.2823,0.8445,2,41.22,0.5575,5,1.617,0.8018,3,0.0842,0.7119,3
0.004,0.081,0.1032,3308 聯德,M2328 電子零組件,-0.3978,0.0022,10,-0.761,0.0383,10,-0.6397,0.0821,10,0.9093,0.1139,9,"1,476,000,000",0.9573,1,1.92,0.4392,6,47.3836,0.0591,10,0.74,0.3231,7,0.55,0.368,7,0.5335,0.988,1,50.9,0.3691,7,-0.9786,0.0898,10,0.0471,0.5509,5
-0.077,0.0064,-0.0038,3311 閎暉,M2327 通信網路業,-0.0175,0.2618,8,-0.7293,0.0548,10,-0.7128,0.0493,10,0.2481,0.747,3,"2,598,422,800",0.8697,2,1.03,0.8269,2,4.8845,0.7087,3,0.86,0.3428,7,0.69,0.402,7,0.1905,0.6386,4,22.45,0.8543,2,0.1991,0.4622,6,0.0752,0.678,4
0.6167,1.0125,0.4708,3312 弘憶股,M2329 電子通路業,0.6803,0.9759,1,0.3456,0.6594,4,0.1265,0.5969,5,1.0999,0.0624,10,"7,572,930,775",0.5871,5,2.52,0.2815,8,1.8788,0.9419,1,3.21,0.7065,3,1.36,0.6134,4,0.2389,0.7536,3,63.58,0.1676,9,0.5191,0.5728,5,0.1014,0.7645,3
0.1246,0.2975,0.1473,3321 同泰,M2328 電子零組件,0.1803,0.7568,3,-0.6425,0.103,10,-0.6311,0.0865,10,0.9688,0.103,10,"1,685,722,409",0.9398,1,2.63,0.2596,8,4.019,0.7766,3,-7.46,0.0164,10,-2.42,0.0296,10,0.093,0.3308,7,63.16,0.1709,9,0.5352,0.5772,5,-0.1685,0.0263,10
0.0896,0.1907,0.2113,3338 泰碩,M2328 電子零組件,0.0733,0.5301,5,-0.2661,0.3538,7,-0.2663,0.3593,7,1.523,0.011,10,"6,031,034,712",0.6572,4,2.86,0.2234,8,7.0183,0.5641,5,3.48,0.7579,3,1.78,0.7185,3,0.2629,0.805,2,48.07,0.4162,6,1.5588,0.7952,3,0.1158,0.793,3
-0.1083,0.0667,0.0167,3346 麗清,M2200 汽車工業,-0.1205,0.0821,10,-0.4586,0.2081,8,-0.3986,0.2399,8,0.7771,0.1873,9,"4,850,225,135",0.7273,3,1.62,0.5487,5,2.7772,0.8861,2,0.91,0.3494,7,0.5,0.3516,7,0.1364,0.4567,6,63.04,0.1731,9,-0.0057,0.3341,7,0.1519,0.8478,2
-0.0138,0.0505,0.0505,3356 奇偶,M2326 光電業,0.5171,0.9485,1,0.7388,0.7547,3,0.4695,0.7174,3,0.7693,0.1939,9,"5,411,875,323",0.69,4,2.32,0.3187,7,16.7251,0.2322,8,11.5,0.9945,1,9,1,1,0.3883,0.9387,1,26.3,0.7996,3,1.589,0.7985,3,0.2312,0.9146,1
0.2638,0.2295,0.4536,3376 新日興,M2328 電子零組件,-0.0373,0.2103,8,-0.3963,0.2563,8,-0.3347,0.2979,8,1.1446,0.0581,10,"34,376,842,148",0.2158,8,2.18,0.3614,7,11.8976,0.3461,7,2,0.5345,5,1.48,0.6484,4,0.0597,0.2147,8,27.02,0.7908,3,1.5083,0.7897,3,0.0477,0.5542,5
-0.0353,0.0899,0.0472,3380 明泰,M2327 通信網路業,-0.1333,0.0657,10,-0.5252,0.1774,9,-0.4736,0.1917,9,0.645,0.2881,8,"17,111,911,058",0.3604,7,1.99,0.4228,6,3.3033,0.8423,2,0.61,0.3001,8,0.43,0.3253,7,0.2116,0.6878,4,47.87,0.425,6,-0.6175,0.1314,9,-0.0632,0.1336,9
0.0084,0.1734,0.2139,3406 玉晶光,M2326 光電業,0.2604,0.8357,2,-0.4101,0.241,8,-0.4337,0.2125,8,0.8635,0.138,9,"56,689,985,556",0.1544,9,2.64,0.2585,8,10.8241,0.3746,7,5.16,0.8883,2,2.67,0.851,2,0.2628,0.8039,2,50.77,0.3724,7,3.5819,0.9168,1,0.0842,0.7108,3
0.1365,0.2252,-0.0048,3413 京鼎,M2324 半導體,0.3778,0.9168,1,-0.3967,0.2541,8,-0.4851,0.1851,9,0.7521,0.2103,8,"31,724,508,179",0.2333,8,2.55,0.2716,8,9.5492,0.4283,6,4.63,0.8543,2,2.79,0.8708,2,0.3341,0.9003,2,40.64,0.5685,5,0.3541,0.5159,5,0.0588,0.6057,4
-0.0539,-0.0188,0.068,3416 融程電,M2325 電腦及週邊,0.0139,0.3549,7,-0.1039,0.4589,6,-0.1141,0.4567,6,0.3704,0.5958,5,"11,260,373,550",0.4666,6,3.94,0.1194,9,16.0819,0.2442,8,4.42,0.8313,2,3.18,0.9124,1,0.1776,0.6057,4,36.37,0.6517,4,0.2145,0.4666,6,0.2471,0.9288,1
0.0245,0.1994,0.089,3419 譁裕,M2327 通信網路業,-0.0847,0.1227,9,-0.4726,0.2037,9,-0.4522,0.2026,9,0.5341,0.3965,7,"1,951,782,755",0.9233,1,1.51,0.5904,5,5.9432,0.6276,4,-2.65,0.0559,10,-1.61,0.0405,10,0.2467,0.7755,3,35.53,0.6616,4,-0.0921,0.2793,8,-0.1417,0.0383,10
0.2494,0.3486,0.4682,3432 台端,M2328 電子零組件,0.1386,0.6955,4,0.1506,0.5915,5,0.0207,0.5465,5,0.649,0.2848,8,"815,039,000",0.9923,1,2.7,0.2453,8,136.2941,0.0208,10,-1.84,0.0821,10,-1.46,0.0471,10,0.128,0.4272,6,16.86,0.92,1,-1.3456,0.0701,10,0.0595,0.6112,4
-0.109,0.1203,0.0977,3437 榮創,M2326 光電業,-0.2085,0.0197,10,-0.8794,0.0044,10,-0.8464,0.0044,10,0.3553,0.6177,4,"3,787,157,600",0.7908,3,1.76,0.494,6,7.4333,0.5334,5,-2.23,0.0712,10,-1.69,0.0394,10,0.41,0.9507,1,22.35,0.8576,2,0.1685,0.4469,6,-0.0111,0.2892,8
-0.2154,0.0942,0.1012,3443 創意,M2324 半導體,-0.0342,0.218,8,-0.0607,0.4863,6,0.0518,0.5619,5,1.1912,0.046,10,"187,138,654,913",0.0602,10,16.1,0.0033,10,32.8869,0.0909,10,6.61,0.9463,1,3.07,0.9014,2,0.4316,0.9595,1,53.2,0.3319,7,-0.2907,0.2081,8,0.0685,0.655,4
0.1234,0.1102,0.0477,3447 展達,M2327 通信網路業,-0.1886,0.0318,10,-0.4804,0.2004,9,-0.3895,0.2453,8,0.9768,0.0997,10,"2,312,200,488",0.8981,2,2.36,0.3111,7,5.5444,0.6594,4,-2.52,0.0602,10,-1.02,0.0734,10,0.297,0.8609,2,57.57,0.2497,8,-1.4942,0.0613,10,-0.2502,0.0099,10
0.9281,1.0216,0.3583,3450 聯鈞,M2324 半導體,0.0638,0.5104,5,-0.6245,0.1128,9,-0.6041,0.1095,9,1.4154,0.0186,10,"9,964,606,529",0.506,5,2.77,0.2366,8,7.7516,0.5126,5,1.94,0.517,5,1.29,0.5871,5,0.2458,0.7722,3,34.44,0.6944,4,2.1084,0.8488,2,-0.0671,0.1281,9
-0.17,0.0949,0.0328,3454 晶睿,M2326 光電業,-0.0662,0.1588,9,-0.4251,0.2278,8,-0.3738,0.2585,8,0.8045,0.1698,9,"11,272,360,276",0.4655,6,3.54,0.1522,9,7.1194,0.5575,5,0.11,0.2202,8,0.14,0.2103,8,0.3386,0.9047,1,40.5,0.5717,5,-0.9852,0.0876,10,0.0229,0.4491,6
0.062,0.1241,-0.0073,3481 群創,M2326 光電業,-0.1226,0.0756,10,0.0257,0.5356,5,0.1154,0.5947,5,0.67,0.2673,8,"113,282,823,640",0.0975,10,0.6,0.9836,1,2.2436,0.9277,1,-1.79,0.0832,10,-1.09,0.0679,10,0.1314,0.4381,6,34.76,0.6813,4,0.4717,0.5553,5,-0.141,0.0394,10
0.3917,0.4783,0.374,3494 誠研,M2325 電腦及週邊,-0.1856,0.035,10,-0.5132,0.1807,9,-0.4102,0.23,8,0.0529,0.9354,1,"1,025,878,200",0.9858,1,1.96,0.4304,6,5.6198,0.6517,4,-10.4,0.0077,10,-2.6,0.0252,10,0.0066,0.0142,10,71.77,0.1008,10,-0.203,0.2333,8,-0.1163,0.0515,10
0.0991,0.0985,0.0882,3501 維熹,M2328 電子零組件,0.3023,0.8708,2,1.4208,0.8379,2,1.1548,0.8357,2,0.1691,0.8368,2,"7,613,492,643",0.5816,5,1.03,0.8258,2,5.5211,0.6627,4,2.9,0.6736,4,2.25,0.7919,3,0.2856,0.8478,2,24.22,0.8269,2,1.0201,0.7076,3,-0.0056,0.3154,7
-0.0161,0.0966,0.0519,3504 揚明光,M2326 光電業,-0.1933,0.0285,10,-0.7075,0.0635,10,-0.6515,0.0734,10,0.4891,0.4578,6,"6,330,318,068",0.6429,4,2.42,0.3001,8,11.3015,0.3614,7,-7.92,0.0142,10,-5.07,0.0088,10,0.2215,0.7163,3,33.78,0.6999,4,-1.6804,0.0537,10,-0.1874,0.0197,10
-0.1105,0.0711,0.0714,3515 華擎,M2325 電腦及週邊,-0.098,0.1062,9,-0.7824,0.0241,10,-0.7449,0.0318,10,1.239,0.0394,10,"26,523,374,769",0.2705,8,3.98,0.1172,9,5.3568,0.678,4,3.97,0.793,3,2.35,0.8061,2,0.1766,0.6002,5,43.51,0.5115,5,1.4633,0.7842,3,0.0969,0.7448,3
0.3912,0.1171,0.1452,3518 柏騰,M2331 其他電子業,-0.2267,0.0164,10,-0.4082,0.2432,8,-0.2951,0.3341,7,0.3958,0.5619,5,"2,508,267,447",0.8762,2,2.16,0.3702,7,30.8539,0.1008,10,-3.87,0.0383,10,-3,0.0186,10,0.4797,0.9803,1,20.44,0.8806,2,-7.1318,0.0164,10,-0.1468,0.034,10
0.0484,-0.005,-0.003,3528 安馳,M2329 電子通路業,-0.004,0.3012,8,-0.6439,0.1008,10,-0.6496,0.0745,10,0.4339,0.5257,5,"3,200,261,717",0.8248,2,1.77,0.4918,6,2.5906,0.9036,1,3.23,0.713,3,1.05,0.5192,5,0.1748,0.5936,5,72.46,0.0986,10,0.0889,0.4085,6,-0.2006,0.0164,10
-0.1271,0.041,0.0561,3530 晶相光,M2324 半導體,-0.2065,0.0219,10,-0.8216,0.0131,10,-0.787,0.0153,10,0.7183,0.2355,8,"7,532,601,480",0.5904,5,3.66,0.1391,9,21.7208,0.1665,9,-0.58,0.1435,9,-0.39,0.1172,9,0.3433,0.908,1,20.22,0.8883,2,0.9148,0.6835,4,-0.0866,0.0876,10
-0.1001,0.118,0.0621,3532 台勝科,M2324 半導體,0.0224,0.3855,7,-0.0399,0.4984,6,-0.0879,0.4754,6,1.1711,0.0515,10,"60,180,946,887",0.1457,9,2.7,0.2475,8,19.8655,0.1862,9,1.56,0.4567,6,0.81,0.4414,6,0.0405,0.1468,9,50.8,0.3713,7,-0.5647,0.1369,9,0.3113,0.954,1
-0.013,0.0749,0.1401,3533 嘉澤,M2328 電子零組件,0.5075,0.9463,1,-0.1435,0.437,6,-0.2872,0.3395,7,1.8218,0.0022,10,"167,581,496,495",0.0635,10,5.1,0.0701,10,26.4553,0.126,9,6.8,0.9496,1,5.34,0.9923,1,0.3784,0.9343,1,21.57,0.8729,2,0.7524,0.6517,4,0.1282,0.8116,2
1.4873,1.9513,0.2261,3535 晶彩科,M2326 光電業,0.0781,0.5422,5,0.1255,0.5838,5,0.1451,0.6046,4,0.3944,0.5641,5,"2,019,787,696",0.92,1,1.46,0.6057,4,34.7807,0.0865,10,-0.91,0.1194,9,-0.54,0.1008,10,0.3093,0.8751,2,33.94,0.6977,4,-9.9497,0.012,10,-0.1427,0.0372,10
-0.0711,0.0022,-0.0213,3543 州巧,M2326 光電業,-0.1595,0.0526,10,-0.56,0.1501,9,-0.5251,0.1632,9,0.2113,0.7963,3,"2,004,145,170",0.9211,1,0.76,0.9463,1,2.6382,0.9003,2,-0.88,0.1238,9,-0.57,0.0942,10,0.2732,0.8324,2,31.52,0.7327,3,-0.7135,0.1249,9,-0.0234,0.2541,8
-0.0321,0.1046,0.0929,3545 敦泰,M2324 半導體,-0.1872,0.034,10,-0.6732,0.0811,10,-0.6288,0.0887,10,0.8451,0.149,9,"17,874,103,381",0.3483,7,2.14,0.3779,7,5.0201,0.7021,4,1.18,0.3987,7,0.65,0.3932,7,0.2639,0.8094,2,49.72,0.3888,7,1.2039,0.7426,3,0.0344,0.5104,5
-0.0097,0.039,-0.0065,3550 聯穎,M2328 電子零組件,0.0235,0.3921,7,-0.5705,0.1446,9,-0.5608,0.1402,9,0.3301,0.6462,4,"1,335,137,500",0.966,1,0.83,0.9157,1,1.7773,0.9496,1,-1.11,0.1106,9,-0.16,0.149,9,0.2612,0.8018,3,62.92,0.1742,9,0.4904,0.563,5,-0.049,0.1665,9
-0.0135,0.0754,-0.008,3557 嘉威,M3800 居家生活,0.239,0.8204,2,3.9656,0.9332,1,3.2315,0.9376,1,0.4059,0.5542,5,"5,838,153,342",0.667,4,1.96,0.4315,6,2.8538,0.8806,2,12.05,0.9967,1,5.94,0.9934,1,0.0614,0.2212,8,54.46,0.3111,7,0.8119,0.6659,4,0.2655,0.9343,1
-0.1616,-0.0032,0.0416,3563 牧德,M2326 光電業,0.2959,0.8675,2,0.1533,0.5947,5,-0.0588,0.5027,6,1.4289,0.0175,10,"22,399,313,217",0.2979,8,5,0.0756,10,84.3672,0.0307,10,0.6,0.299,8,0.53,0.3593,7,0.1607,0.5509,5,15.89,0.9244,1,-0.8158,0.1139,9,0.3991,0.9639,1
-0.0299,0.1966,-0.0085,3576 聯合再生,M2326 光電業,-0.0794,0.1369,9,0.3247,0.6506,4,0.3127,0.6747,4,0.2465,0.7481,3,"18,882,426,350",0.3319,7,1.49,0.5947,5,12.6658,0.3242,7,-2.17,0.0745,10,-0.72,0.0843,10,0.2077,0.6758,4,57.23,0.2541,8,-7.4349,0.0142,10,-0.0838,0.0909,10
0.364,0.3099,0.0535,3583 辛耘,M2324 半導體,0.3142,0.8773,2,-0.0003,0.5235,5,-0.1884,0.4085,6,1.1593,0.0559,10,"25,414,518,050",0.2815,8,6.02,0.0416,10,11.3229,0.3604,7,5.23,0.8949,2,1.08,0.529,5,0.2404,0.7579,3,79.72,0.0581,10,0.4413,0.5465,5,0.3068,0.9507,1
-0.1358,0.0449,0.0129,3588 通嘉,M2324 半導體,-0.0342,0.2191,8,-0.8438,0.0088,10,-0.8278,0.0088,10,0.5323,0.402,7,"4,995,983,106",0.7152,3,3.64,0.1424,9,16.0599,0.2475,8,0.63,0.3056,7,0.56,0.3702,7,0.2195,0.7108,3,10.88,0.9628,1,1.6185,0.8028,2,0.0222,0.448,6
0.0255,0.2306,0.2587,3591 艾笛森,M2326 光電業,-0.0632,0.1665,9,-0.5068,0.1829,9,-0.4635,0.1939,9,0.5472,0.3823,7,"3,500,013,989",0.8094,2,1.24,0.713,3,6.488,0.5926,5,0.87,0.3461,7,0.72,0.4162,6,0.2527,0.7809,3,22.09,0.8631,2,1.1765,0.7393,3,0.0509,0.5652,5
-0.1137,0.0007,0.0339,3592 瑞鼎,M2324 半導體,-0.0072,0.2946,8,-0.4192,0.2311,8,-0.3787,0.2541,8,0.8135,0.1632,9,"30,169,595,616",0.2519,8,3.43,0.1621,9,4.9979,0.7032,3,5.07,0.8817,2,2.79,0.8697,2,0.2604,0.7963,3,47.99,0.4206,6,2.2915,0.8631,2,-0.0248,0.2453,8
0.4008,0.654,0.173,3593 力銘,M2328 電子零組件,0.0087,0.3417,7,-0.7684,0.0318,10,-0.7441,0.034,10,0.3637,0.6046,4,"1,083,944,146",0.9814,1,2.26,0.3406,7,5.4355,0.6692,4,-2.98,0.0515,10,-0.56,0.0953,10,0.0729,0.2629,8,68.28,0.1303,9,0.4598,0.5498,5,0.0567,0.5936,5
-0.0577,-0.0444,0.0317,3596 智易,M2327 通信網路業,-0.0899,0.1161,9,-0.4937,0.1928,9,-0.4496,0.2037,9,0.5608,0.368,7,"33,100,744,683",0.2234,8,3.02,0.2015,9,2.6382,0.8992,2,4.27,0.8149,2,1.56,0.6736,4,0.2478,0.7777,3,67.02,0.1391,9,0.2532,0.4819,6,0.1126,0.7886,3
0.1896,0.1493,0.1493,3605 宏致,M2328 電子零組件,0.1323,0.678,4,-0.0609,0.4852,6,-0.0888,0.4743,6,0.178,0.8302,2,"6,253,421,649",0.6473,4,0.97,0.862,2,3.218,0.8478,2,0.06,0.2103,8,0.2,0.2388,8,0.1572,0.5367,5,57.53,0.2508,8,1.0187,0.7065,3,-0.0182,0.2705,8
0.2248,0.277,0.0262,3607 谷崧,M2328 電子零組件,-0.1076,0.0964,10,-0.807,0.0175,10,-0.7824,0.0175,10,0.4949,0.4524,6,"2,003,764,910",0.9222,1,1.15,0.7601,3,3.3949,0.8357,2,-2.56,0.057,10,-1.45,0.0482,10,0.1819,0.6166,4,37.65,0.6232,4,-0.3053,0.2004,9,-0.0986,0.0668,10
-0.0342,-0.0379,-0.0155,3617 碩天,M2331 其他電子業,0.5474,0.9606,1,0.9806,0.7985,3,0.6783,0.7722,3,0.5363,0.3932,7,"26,059,672,483",0.2749,8,3.1,0.195,9,10.1612,0.4031,7,6.97,0.9573,1,3.94,0.9606,1,0.2729,0.8302,2,46.09,0.4535,6,1.3364,0.7678,3,0.1069,0.7788,3
0.0017,0.1815,0.2857,3622 洋華,M2326 光電業,-0.0502,0.1851,9,0.32,0.6495,4,0.2306,0.6429,4,1.1187,0.0602,10,"8,590,247,409",0.5433,5,1.38,0.6429,4,25.4864,0.1336,9,2.56,0.6298,4,2.31,0.7974,3,0.0968,0.3461,7,9.82,0.9693,1,1.6995,0.8127,2,0.1942,0.8949,2
0.1803,0.1198,0.0024,3645 達邁,M2328 電子零組件,-0.0278,0.2377,8,-0.2328,0.3812,7,-0.2394,0.3757,7,0.6007,0.322,7,"5,659,744,506",0.678,4,1.87,0.4578,6,12.1728,0.3363,7,0.87,0.3439,7,0.65,0.3899,7,0.057,0.1993,9,41.01,0.563,5,1.2815,0.7525,3,-0.0348,0.218,8
0.4178,0.6558,0.1952,3652 精聯,M2325 電腦及週邊,-0.0285,0.2366,8,-0.3041,0.333,7,-0.2843,0.3428,7,0.2945,0.6966,4,"2,158,354,718",0.908,1,1.22,0.7262,3,4.0968,0.7678,3,0.66,0.3089,7,0.52,0.3549,7,0.1932,0.6495,4,24.44,0.8237,2,1.5777,0.7974,3,0.0243,0.4535,6
0.3712,0.4389,0.2094,3653 健策,M2328 電子零組件,0.0389,0.4447,6,-0.1253,0.4425,6,-0.1275,0.448,6,1.2387,0.0405,10,"125,082,464,011",0.0909,10,11.88,0.0077,10,43.6691,0.0646,10,5.71,0.9135,1,4.22,0.965,1,0.3009,0.8675,2,30.66,0.7415,3,0.4393,0.5444,5,0.0816,0.6999,4
-0.0911,0.0328,-0.0058,3669 圓展,M2327 通信網路業,0.1037,0.6079,4,-0.8801,0.0033,10,-0.8679,0.0022,10,0.7387,0.2169,8,"4,624,179,896",0.7393,3,1.4,0.6375,4,7.8159,0.5049,5,0.55,0.2903,8,0.46,0.3384,7,0.3159,0.885,2,23.89,0.8313,2,1.8845,0.8302,2,0.123,0.8072,2
-0.0079,0.0221,-0.0079,3679 新至陞,M2328 電子零組件,0.3689,0.9113,1,0.9232,0.7897,3,0.6068,0.7492,3,0.445,0.5115,5,"8,416,795,145",0.5476,5,1.53,0.5772,5,9.1487,0.448,6,5.86,0.9222,1,3.3,0.9266,1,0.4207,0.9551,1,44.46,0.4951,6,14.7127,0.9792,1,0.0277,0.4699,6
0.4054,0.6757,0.0351,3686 達能,M2324 半導體,0.3542,0.8992,2,4.7228,0.9496,1,3.3651,0.9419,1,0.4239,0.5356,5,"1,403,685,415",0.9617,1,1.61,0.5498,5,64.4957,0.0438,10,0.06,0.2081,8,0.06,0.1818,9,0.0288,0.1019,10,1.5,0.9967,1,1.0462,0.7152,3,-0.0225,0.2574,8
-0.0832,0.0652,0.1227,3694 海華,M2327 通信網路業,-0.1882,0.0329,10,-0.7837,0.0219,10,-0.7551,0.023,10,0.981,0.0986,10,"6,646,782,148",0.6221,4,2.5,0.2848,8,3.2323,0.8467,2,1.86,0.5038,5,1.04,0.5148,5,0.2609,0.7996,3,45.72,0.4688,6,0.8621,0.6747,4,0.0881,0.7229,3
-0.3184,-0.1695,-0.1271,3701 大眾控,M2325 電腦及週邊,0.0246,0.4009,7,-0.7614,0.0372,10,-0.7366,0.0383,10,0.7617,0.2037,9,"13,618,989,445",0.4151,6,3.24,0.1774,9,4.3168,0.7503,3,1.75,0.4874,6,1.14,0.54,5,0.2538,0.7853,3,37.63,0.6243,4,0.9514,0.69,4,0.1604,0.8576,2
-0.016,0.1412,-0.026,3702 大聯大,M2329 電子通路業,0.0104,0.345,7,-0.531,0.1709,9,-0.5166,0.1676,9,0.4636,0.4896,6,"141,376,417,433",0.0767,10,1.78,0.4874,6,0.7772,0.9945,1,2.24,0.5761,5,1.04,0.5115,5,0.0464,0.1676,9,72.95,0.0964,10,1.8464,0.8248,2,0.1913,0.8905,2
0.0404,0.0466,0.0619,3703 欣陸,M2500 建材營造,0.238,0.8193,2,7.4837,0.965,1,5.5229,0.965,1,-0.2393,0.9901,1,"26,506,731,340",0.2716,8,0.94,0.874,2,4.3024,0.7514,3,-0.38,0.1599,9,0.04,0.1763,9,0.074,0.2673,8,62.41,0.1796,9,-0.5485,0.1424,9,0.1055,0.7733,3
-0.1354,0.0047,-0.0196,3704 合勤控,M2327 通信網路業,-0.1285,0.069,10,-0.6096,0.1205,9,-0.5698,0.1325,9,0.733,0.2234,8,"16,001,003,672",0.3812,7,1.74,0.5027,6,2.8786,0.8795,2,0.45,0.2738,8,0.29,0.2804,8,0.3001,0.8653,2,52.8,0.3406,7,-0.9037,0.0986,10,-0.0255,0.2432,8
0.1336,0.0223,0.0229,3705 永信,M1722 生技醫療,0.1317,0.6725,4,0.6817,0.7404,3,0.6004,0.747,3,0.277,0.7152,3,"13,370,330,833",0.4195,6,1.84,0.471,6,7.441,0.5323,5,3.77,0.7777,3,2.6,0.8445,2,0.1207,0.4096,6,33.89,0.6988,4,0.5518,0.5838,5,0.0065,0.3801,7
-0.0904,-0.0156,-0.0447,3706 神達,M2325 電腦及週邊,0.0757,0.5356,5,-0.6432,0.1019,10,-0.6065,0.1062,9,1.0883,0.069,10,"57,190,791,799",0.1533,9,1.04,0.8215,2,5.9241,0.6287,4,1.14,0.3921,7,0.79,0.4381,6,0.1091,0.3801,7,32.01,0.7218,3,3.5379,0.9135,1,0.029,0.4765,6
-0.249,-0.0426,-0.0844,3708 上緯投控,M3500 綠能環保,0.5174,0.9496,1,0.8056,0.7722,3,0.45,0.7141,3,0.436,0.5192,5,"16,122,791,293",0.3779,7,1.66,0.5334,5,9.2911,0.4425,6,0.99,0.3582,7,0.65,0.391,7,0.1513,0.5137,5,37.56,0.6265,4,2.963,0.8883,2,0.0823,0.7043,3
0.0184,0.2106,0.085,3711 日月光投控,M2324 半導體,0.1144,0.6287,4,-0.1997,0.402,7,-0.1869,0.4129,6,1.2751,0.034,10,"646,463,499,099",0.0131,10,2.43,0.299,8,4.8678,0.7119,3,1.89,0.5093,5,1.07,0.5235,5,0.1102,0.3823,7,54.19,0.3154,7,-0.0233,0.3209,7,0.0089,0.3943,7
0.2735,0.4606,0.1657,3712 永崴投控,M2325 電腦及週邊,0.1118,0.621,4,-0.5605,0.149,9,-0.5673,0.1369,9,0.4956,0.4513,6,"10,422,174,205",0.494,6,1.25,0.7065,3,2.7065,0.8949,2,1.32,0.4195,6,0.6,0.3768,7,0.1517,0.517,5,63.83,0.1643,9,32.7762,0.9956,1,0.4251,0.9737,1
-0.0714,0.0778,0.0253,3714 富采,M2326 光電業,-0.0081,0.2913,8,0.0557,0.5498,5,0.0564,0.5674,5,0.5327,0.3998,7,"31,065,669,897",0.2399,8,0.62,0.9781,1,5.5644,0.6561,4,-1.22,0.1041,10,-0.88,0.0789,10,0.2435,0.7645,3,23.02,0.8478,2,0.6241,0.6145,4,-0.1104,0.057,10
0.0147,0.0295,-0.0161,3715 定穎投控,M2328 電子零組件,-0.242,0.0142,10,0.5022,0.7119,3,0.5878,0.7437,3,1.2108,0.0438,10,"16,721,341,309",0.3647,7,2.83,0.2267,8,4.0063,0.7809,3,4.18,0.8061,2,1.6,0.6824,4,0.1712,0.5838,5,71.41,0.103,10,1.9605,0.839,2,0.1749,0.8773,2
0.0154,-0.0176,-0.0077,4104 佳醫,M1722 生技醫療,0.0911,0.575,5,-0.0893,0.4732,6,-0.1067,0.4611,6,-0.0481,0.9682,1,"14,144,249,817",0.4096,6,1.79,0.4819,6,6.9265,0.5739,5,2.12,0.5553,5,1.26,0.5783,5,0.1574,0.5389,5,43.13,0.517,5,-0.0825,0.2903,8,0.1009,0.7623,3
-0.0691,0.0177,-0.0213,4106 雃博,M1722 生技醫療,0.009,0.3428,7,-0.2477,0.3669,7,-0.2399,0.3746,7,0.2993,0.6911,4,"2,744,794,350",0.8587,2,1.23,0.7152,3,4.2444,0.759,3,1.7,0.4765,6,1.31,0.5958,5,0.1775,0.6046,4,28.29,0.7678,3,-0.2113,0.2289,8,0.0164,0.425,6
-0.0955,0.0075,-0.0075,4108 懷特,M1722 生技醫療,-0.0922,0.1117,9,-0.5918,0.1358,9,-0.556,0.1424,9,0.3312,0.644,4,"3,912,791,916",0.7842,3,2.07,0.4031,7,120.0722,0.0241,10,-1.78,0.0843,10,-1.72,0.0383,10,0.0258,0.0854,10,2.72,0.9945,1,-2.7647,0.035,10,0.013,0.4031,7
-0.017,0.0273,-0.0164,4119 旭富,M1722 生技醫療,0.0178,0.3757,7,-0.2038,0.3998,7,-0.1991,0.3987,7,0.2422,0.7525,3,"10,783,837,687",0.483,6,2.05,0.4107,6,34.8002,0.0843,10,0.87,0.345,7,0.68,0.3998,7,0.1367,0.4589,6,23.24,0.8401,2,-0.2984,0.2037,9,0.2842,0.9441,1
-0.0325,0.0704,0.0495,4133 亞諾法,M1722 生技醫療,-0.0309,0.2267,8,-0.4077,0.2442,8,-0.3874,0.2475,8,0.3426,0.6265,4,"1,860,145,854",0.9299,1,1.52,0.5849,5,21.8833,0.1632,9,2.09,0.5498,5,1.95,0.7459,3,0.3326,0.8992,2,7.87,0.9825,1,1.4966,0.7875,3,0.0036,0.3647,7
0.0233,0.0215,-0.0394,4142 國光生,M1722 生技醫療,-0.0658,0.1599,9,-0.0226,0.5093,5,0.01,0.5433,5,0.7196,0.2344,8,"11,897,364,675",0.448,6,2.17,0.3658,7,271.1403,0.0175,10,-3.53,0.0427,10,-2.04,0.035,10,0.3184,0.8861,2,40.18,0.5772,5,0.2612,0.4852,6,0.0263,0.46,6
-0.0858,0.037,-0.0078,4155 訊映,M1722 生技醫療,0.02,0.3812,7,1.6854,0.8521,2,1.5032,0.8598,2,0.3565,0.6156,4,"3,696,361,499",0.793,3,1.49,0.5958,5,10.4928,0.3877,7,1.62,0.4677,6,1.3,0.5904,5,0.071,0.2552,8,22.3,0.8587,2,1.0022,0.7021,4,0.0125,0.402,7
